VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.847058824,121,0.847058824,1,0.003529411000000038,-0.4980393244444391
0.848823529,121,0.850588235,122,0.0017647060000000048,-0.7490195911111104
0.850588235,122,0.852352941,128,0.0017647060000000048,-0.7490195911111104
0.852352941,128,0.854117647,122,0.0017647060000000048,-0.7490195911111104
0.854117647,122,0.855882353,128,0.0017647060000000048,-0.7490195911111104
0.855882353,128,0.857647059,123,0.0017647060000000048,-0.7490195911111104
0.857647059,123,0.859411765,128,0.0017647060000000048,-0.7490195911111104
0.859411765,128,0.861176471,123,0.001764704999999922,-0.7490197333333444
0.861176471,123,0.862941176,128,0.0017647060000000048,-0.7490195911111104
0.862941176,128,0.864705882,124,0.0017647060000000048,-0.7490195911111104
0.864705882,124,0.866470588,128,0.0017647060000000048,-0.7490195911111104
0.866470588,128,0.868235294,124,0.0017647060000000048,-0.7490195911111104
0.868235294,124,0.87,128,0.0017647060000000048,-0.7490195911111104
0.87,128,0.871764706,125,0.0017647060000000048,-0.7490195911111104
0.871764706,125,0.873529412,128,0.0017647060000000048,-0.7490195911111104
0.873529412,128,0.875294118,125,0.0017647060000000048,-0.7490195911111104
0.875294118,125,0.877058824,128,0.001764705000000033,-0.7490197333333286
0.877058824,128,0.878823529,126,0.0017647060000000048,-0.7490195911111104
0.878823529,126,0.880588235,128,0.0017647059999998937,-0.7490195911111261
0.880588235,128,0.882352941,126,,
0.882352941,126,,,,
