VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.847058824,121,0.847058824,1,0.003529411000000038,-0.4980393244444391
0.848823529,121,0.850588235,122,0.007058824000000019,0.003921635555558245
0.850588235,122,0.857647059,128,0.0017647060000000048,-0.7490195911111104
0.852352941,122,0.859411765,123,0.0017647060000000048,-0.7490195911111104
0.854117647,122,0.861176471,128,0.001764704999999922,-0.7490197333333444
0.855882353,122,0.862941176,123,0.0017647060000000048,-0.7490195911111104
0.857647059,128,0.864705882,128,0.0017647060000000048,-0.7490195911111104
0.859411765,123,0.866470588,124,0.0017647060000000048,-0.7490195911111104
0.861176471,128,0.868235294,128,0.0017647060000000048,-0.7490195911111104
0.862941176,123,0.87,124,0.0017647060000000048,-0.7490195911111104
0.864705882,128,0.871764706,128,0.0017647060000000048,-0.7490195911111104
0.866470588,124,0.873529412,125,0.0017647060000000048,-0.7490195911111104
0.868235294,128,0.875294118,128,0.0017647060000000048,-0.7490195911111104
0.87,124,0.877058824,125,0.001764705000000033,-0.7490197333333286
0.871764706,128,0.878823529,128,0.0017647060000000048,-0.7490195911111104
0.873529412,125,0.880588235,126,0.0017647059999998937,-0.7490195911111261
0.875294118,128,0.882352941,128,,
0.877058824,125,,,,
0.878823529,128,,,,
0.880588235,126,,,,
0.882352941,128,,,,
