VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
1.51764706,215,1.51764706,1,0.00705881999999991,0.003921066666653816
1.51941176,215,1.52470588,216,0.005294120000000069,-0.24705848888887916
1.52117647,215,1.53,217,0.00705881999999991,0.003921066666653816
1.52294118,215,1.53705882,218,0.008823530000000135,0.2549020444444636
1.52470588,216,1.54588235,219,0.007058829999999849,0.00392248888886737
1.52647059,216,1.55294118,220,,
1.52823529,216,,,,
1.53,217,,,,
1.53176471,217,,,,
1.53352941,217,,,,
1.53529412,217,,,,
1.53705882,218,,,,
1.53882353,218,,,,
1.54058824,218,,,,
1.54235294,218,,,,
1.54411765,218,,,,
1.54588235,219,,,,
1.54764706,219,,,,
1.54941176,219,,,,
1.55117647,219,,,,
1.55294118,220,,,,
