VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.176470588,25,0.176470588,1,0.007058823999999991,0.003921635555554248
0.178235294,25,0.183529412,26,0.007058822999999992,0.003921493333332249
0.18,25,0.190588235,27,0.007058824000000019,0.003921635555558245
0.181764706,25,0.197647059,28,0.007058822999999992,0.003921493333332249
0.183529412,26,0.204705882,29,0.007058823999999991,0.003921635555554248
0.185294118,26,0.211764706,30,,
0.187058823,26,,,,
0.188823529,26,,,,
0.190588235,27,,,,
0.192352941,27,,,,
0.194117647,27,,,,
0.195882353,27,,,,
0.197647059,28,,,,
0.199411765,28,,,,
0.201176471,28,,,,
0.202941176,28,,,,
0.204705882,29,,,,
0.206470588,29,,,,
0.208235294,29,,,,
0.21,29,,,,
0.211764706,30,,,,
